STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TENURE,Job tenure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,HRV,Croatia,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2018,,0.699,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,HRV,Croatia,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2017,,0.686,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,OECD,OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2015,,0.252,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,OECD,OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2023,,0.238,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,OECD,OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2022,,0.261,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,OECD,OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2021,,0.259,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,OECD,OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2020,,0.263,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,OECD,OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2019,,0.256,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,OECD,OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2018,,0.253,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,OECD,OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_1T5,From 1 to 5 months,A,Annual,2017,,0.254,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ESP,Spain,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_3T4,From 3 to 4 years,A,Annual,2016,,3.461,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ESP,Spain,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_3T4,From 3 to 4 years,A,Annual,2015,,3.481,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ESP,Spain,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_3T4,From 3 to 4 years,A,Annual,2022,,3.476,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ESP,Spain,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_3T4,From 3 to 4 years,A,Annual,2021,,3.452,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ESP,Spain,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_3T4,From 3 to 4 years,A,Annual,2020,,3.437,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ESP,Spain,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_3T4,From 3 to 4 years,A,Annual,2019,,3.446,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ESP,Spain,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,Y_3T4,From 3 to 4 years,A,Annual,2018,,3.44,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,EU27,European Union (27 countries),TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,TOTD,Total declared,A,Annual,2016,,10.9347171756384,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,EU27,European Union (27 countries),TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,TOTD,Total declared,A,Annual,2015,,10.9782114386611,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,EU27,European Union (27 countries),TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,TOTD,Total declared,A,Annual,2022,,10.6192599677967,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,EU27,European Union (27 countries),TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,TOTD,Total declared,A,Annual,2021,,10.8878607999192,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,EU27,European Union (27 countries),TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,TOTD,Total declared,A,Annual,2020,,11.0314620680185,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,EU27,European Union (27 countries),TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,TOTD,Total declared,A,Annual,2019,,10.8023670309922,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,EU27,European Union (27 countries),TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,TOTD,Total declared,A,Annual,2018,,10.8316894203631,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,FRA,France,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,0.041,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,FRA,France,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2023,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,FRA,France,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2022,,0.041,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,FRA,France,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2021,,0.036,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,FRA,France,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2020,,0.04,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,FRA,France,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2019,,0.038,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,FRA,France,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2018,,0.039,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,FRA,France,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,0.038,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,MLT,Malta,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_1T2,From 1 to 2 years,A,Annual,2017,,1.739,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,MLT,Malta,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_1T2,From 1 to 2 years,A,Annual,2016,,1.693,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,MLT,Malta,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_1T2,From 1 to 2 years,A,Annual,2015,,1.69,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,MLT,Malta,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_1T2,From 1 to 2 years,A,Annual,2022,,1.667,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,MLT,Malta,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_1T2,From 1 to 2 years,A,Annual,2021,,1.765,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,MLT,Malta,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_1T2,From 1 to 2 years,A,Annual,2020,,1.698,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,MLT,Malta,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_1T2,From 1 to 2 years,A,Annual,2019,,1.774,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,IRL,Ireland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2015,,0.698,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,IRL,Ireland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2023,,0.742,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,IRL,Ireland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2022,,0.695,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,IRL,Ireland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2021,,0.693,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,IRL,Ireland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2020,,0.706,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,IRL,Ireland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2019,,0.698,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,IRL,Ireland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2018,,0.693,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,IRL,Ireland,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2017,,0.699,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,SVK,Slovak Republic,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,Y_1T9,From 1 to 9 years,A,Annual,2022,,4.7098479270935,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,GRC,Greece,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,_T,Total,A,Annual,2015,,11.87,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,GRC,Greece,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,_T,Total,A,Annual,2023,,11.838,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,GRC,Greece,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,_T,Total,A,Annual,2022,,12.13,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,GRC,Greece,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,_T,Total,A,Annual,2021,,11.917,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,GRC,Greece,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,_T,Total,A,Annual,2020,,12.35,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,GRC,Greece,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,_T,Total,A,Annual,2019,,12.143,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,GRC,Greece,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,_T,Total,A,Annual,2018,,12.14,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,GRC,Greece,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,_T,Total,A,Annual,2017,,11.871,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,EU19OECD,European Union (19 countries) in OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2015,,0.695,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,EU19OECD,European Union (19 countries) in OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2023,,0.741,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,EU19OECD,European Union (19 countries) in OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2022,,0.693,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,EU19OECD,European Union (19 countries) in OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2021,,0.689,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,EU19OECD,European Union (19 countries) in OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2020,,0.702,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,EU19OECD,European Union (19 countries) in OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2019,,0.698,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,EU19OECD,European Union (19 countries) in OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2018,,0.696,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,EU19OECD,European Union (19 countries) in OECD,TENURE_EMP,Employment tenure,Y,Years,_T,Total,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2017,,0.694,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CZE,Czechia,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_LT1,Less than 1 month,A,Annual,2022,,0.044,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CZE,Czechia,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_LT1,Less than 1 month,A,Annual,2021,,0.043,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CZE,Czechia,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_LT1,Less than 1 month,A,Annual,2020,,0.048,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CZE,Czechia,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_LT1,Less than 1 month,A,Annual,2019,,0.037,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CZE,Czechia,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_LT1,Less than 1 month,A,Annual,2018,,0.04,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CZE,Czechia,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_LT1,Less than 1 month,A,Annual,2017,,0.043,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CZE,Czechia,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_LT1,Less than 1 month,A,Annual,2016,,0.041,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,CZE,Czechia,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_LT1,Less than 1 month,A,Annual,2015,,0.045,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2015,,0.69,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2023,,0.744,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2022,,0.748,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2021,,0.731,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2020,,0.712,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2019,,0.708,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2018,,0.706,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,ISL,Iceland,TENURE_EMP,Employment tenure,Y,Years,M,Male,_T,Total,M_6T11,From 6 to 11 months,A,Annual,2017,,0.718,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,HRV,Croatia,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2017,,6.985,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,HRV,Croatia,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2016,,7.008,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,HRV,Croatia,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2015,,6.914,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,HRV,Croatia,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2022,,6.571,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,HRV,Croatia,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2021,,6.655,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,HRV,Croatia,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2020,,6.698,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TENURE@DF_TENURE_AVE(1.0),Employment by job tenure intervals - average job tenure,I,HRV,Croatia,TENURE_EMP,Employment tenure,Y,Years,F,Female,_T,Total,Y_5T9,From 5 to 9 years,A,Annual,2019,,6.843,,A,Normal value,0,Units,1,One
